cik,n_marks,max_revenue,med_revenue,mean_gross_margin,mean_op_margin,mean_rd_intensity,mean_net_margin,first_year_observed,last_year_observed,n_firm_years,log10_n_marks
889900,92,3182291000.0,2356684000.0,,-0.016439093082566313,,-0.07874423006465547,2009,2023,15,1.9637878273455551
1320767,2,,,,,,,2011,2013,3,0.30102999566398114
884130,6,55266000.0,55266000.0,0.16965222740925706,-0.11193138638584302,,-0.0788007092968552,2011,2012,2,0.7781512503836435
1537951,1,1675209000.0,1675209000.0,,-0.02545115266214544,,0.0,2012,2012,1,0.0
1068689,9,5578942.0,1964020.0,0.8680879834146872,-23.991483584894297,NaN,-90.8656622230908,2018,2023,6,0.9542425094393249
1360886,98,118514000.0,25003000.0,0.3470776099397339,-1.718540777087483,5.0334223477961535,,2011,2018,6,1.9912260756924949
1839285,10,45886000.0,35270000.0,0.24721859272274627,-0.17695194392665914,0.14262342655230428,-0.15821603012545868,2021,2023,3,1.0
1737995,27,NaN,NaN,,NaN,NaN,NaN,2022,2023,2,1.4313637641589871
931058,13,553462000.0,553462000.0,,0.16099388937271214,,,2013,2013,1,1.1139433523068367
1310114,3,272180000.0,243703000.0,0.3689382999944016,-0.056150676613111725,0.045200465006703126,-0.12213290598027954,2011,2021,11,0.47712125471966244
1425597,3,14865169.0,10903261.5,,0.11433638016097217,,0.6122731586796102,2011,2012,2,0.47712125471966244
865754,3,2057487000.0,1608259000.0,0.1762507914562027,0.21644424346487345,0.04204739028106052,0.15502656863478337,2011,2012,2,0.47712125471966244
92380,218,21146000000.0,15790000000.0,,0.09040632142901193,,0.049957913797102384,2009,2023,15,2.3384564936046046
1038133,14,257307000.0,125053500.0,0.4091075648747617,0.03541275198174608,0.024315373026901208,0.019923980908996906,2011,2022,12,1.1461280356782377
1505966,3,354277000.0,338253000.0,,0.1815289154369917,,-0.005077498793934737,2011,2015,5,0.47712125471966244
1107998,3,,,,,,,2012,2012,1,0.47712125471966244
1135657,2,24464164.0,8352236.0,-1.5889364503846748,NaN,NaN,NaN,2011,2018,8,0.30102999566398114
1618835,65,16837000.0,12540500.0,-inf,-inf,inf,-inf,2015,2023,9,1.8129133566428552
1521951,20,,,,,,,2011,2023,13,1.301029995663981
898037,1,,,,,,,2011,2012,2,0.0
924642,5,3663000.0,11000.0,NaN,-inf,inf,-inf,2011,2015,5,0.6989700043360187
352991,2,84513.0,41672.0,0.8289482186141239,0.31959174911311505,,-0.35186603977192876,2011,2024,14,0.30102999566398114
1087934,6,221987000.0,110280000.0,0.4810113612539488,-0.06630524255742193,0.0811805861830173,-0.05451534787232869,2011,2015,5,0.7781512503836435
1579877,24,1782200000.0,1513800000.0,,0.09469539314609444,,0.06825894439210085,2014,2023,10,1.380211241711606
1477009,11,18136880.0,2981982.0,0.6519243491970043,-19.382027876350527,,-44.37451549507492,2011,2023,12,1.041392685158225
874710,10,46034248.0,36279476.0,0.20157785874300896,-0.047107908838419484,,-0.04383885693347183,2012,2022,10,1.0
899597,10,894881000.0,814387000.0,0.25385491174464536,0.07516978211276029,,0.12836072332667403,2012,2013,2,1.0
2000410,1,,,,,,,2024,2024,1,0.0
1534298,2,,,,,,,2012,2014,3,0.30102999566398114
1810739,8,62923000.0,62923000.0,1.4027025889650089,-0.6998975549381926,,-2.397998768228728,2020,2022,3,0.9030899869919434
1507934,20,1777500000.0,1695766500.0,,0.24871243094224466,,0.15305857797175315,2011,2015,5,1.301029995663981
924383,36,47003000.0,25014192.5,0.54091764995663,-0.04748026336583189,0.14024455665636512,-0.012176507956781015,2011,2024,14,1.556302500767287
40888,191,2072700000.0,1819250000.0,0.12827845087912723,0.07117132674353255,0.011963515541167945,0.029807531914038423,2011,2022,12,2.281033367247727
1370053,17,75000000.0,10000000.0,,-6.695983442576242,5.18442480023903,-4.359505555144923,2017,2023,7,1.2304489213782739
1672688,32,5718000.0,4782000.0,,-17.223054084272242,9.017896261616483,-14.483483445923262,2021,2023,3,1.5051499783199058
1481582,2,5675300000.0,3466600000.0,0.17302178481456118,0.02981755156594993,,0.023032267610583145,2011,2023,11,0.30102999566398114
1449097,16,0.0,0.0,,,,-inf,2012,2014,3,1.2041199826559246
1415397,1,,,,,,,2021,2023,3,0.0
1790169,8,76071000.0,42525500.0,0.2516107219784916,-3.299062891193636,0.009899915033660823,-3.274858889592623,2022,2023,2,0.9030899869919434
1487623,1,,,,,,,2011,2011,1,0.0
1673772,23,5042000.0,2670000.0,,-inf,inf,-inf,2019,2023,5,1.3617278360175928
1828805,1,918554.0,NaN,0.6575427914135343,-17.247875545415432,NaN,NaN,2021,2024,4,0.0
1384710,9,,,,,,,2013,2016,4,0.9542425094393249
1421182,34,3122000000.0,2083244500.0,,0.002114173383076356,,-0.03620640523739085,2011,2021,10,1.5314789170422551
1555365,5,3436605000.0,3436605000.0,0.3642385446551175,0.08789834149295021,,0.041848896465601026,2012,2016,5,0.6989700043360187
1345913,1,3504513.0,3504513.0,0.2100882490662754,-0.060703726880168514,,-2.2525694725629495,2011,2011,1,0.0
1226616,2,4037500.0,2518750.0,,-7.149610630743618,6.246220937476638,-10.526688633858612,2011,2023,13,0.30102999566398114
1595097,13,36143568.0,1396564.5,,-35.20789850802179,24.623320156162865,-30.103960431773384,2014,2023,10,1.1139433523068367
728385,9,28920051.0,11417027.0,NaN,-9.688243889928927,17.976285714285716,-2.222325985235952,2011,2023,13,0.9542425094393249
1788841,14,15538000.0,9844000.0,-3.8561042643683106,-5.248511852660737,0.2642340112563884,-5.716001970023988,2020,2023,5,1.1461280356782377
1431888,6,13527514.0,8673347.0,0.30765196538815104,,,-0.23971903330562008,2011,2013,3,0.7781512503836435
1616736,10,90115.0,90115.0,0.0,NaN,NaN,NaN,2015,2023,9,1.0
918997,1,17160.0,11080.0,NaN,-42.1174993006993,,-44.023915151515155,2012,2013,2,0.0
1348036,110,382421000.0,297790000.0,0.816679543817004,-0.2498924966834089,0.23064306390960085,-0.2682069021682585,2018,2021,4,2.041392685158225
1274494,34,3578995000.0,2766207000.0,0.36574863038438227,0.13621658438731277,0.03977950226145821,0.12546423710837615,2009,2023,15,1.5314789170422551
1389170,6,20929800000.0,10484000000.0,0.05415640492354858,0.030370900549695542,,-0.012956459189250423,2011,2023,13,0.7781512503836435
1294924,63,372019000.0,208634000.0,0.5348060015285826,0.26982780487192015,0.15504908826435648,0.0972811378250664,2011,2015,5,1.7993405494535815
1069996,8,431863000.0,200692000.0,,,,0.026426863189855074,2011,2021,11,0.9030899869919434
880432,39,74024073.0,23113194.0,0.5961484420937537,-0.21883850677747113,0.08451748689773812,-0.019228176557508657,2012,2021,10,1.591064607026499
1100412,39,150852000.0,85135000.0,0.5930468526440363,-0.5064732864145657,1.1709093979146117,-0.726707804992753,2012,2018,7,1.591064607026499
946644,13,437000.0,141000.0,-8.320132728986291,-101.541573257283,43.48581803848046,-105.39778199985182,2011,2023,13,1.1139433523068367
1099215,1,0.0,0.0,,-inf,inf,-inf,2012,2018,7,0.0
1391933,3,,,,,,,2011,2023,13,0.47712125471966244
1386026,53,86466.0,45758.5,1.957544256457746,-171.40259857972265,,-365.91061439433935,2017,2018,2,1.724275869600789
1839839,105,1066400000.0,750150000.0,0.3019399876797167,0.14261026839393312,,0.05840997891944492,2021,2023,3,2.021189299069938
1133311,13,111322000.0,94701000.0,0.8488744208984992,0.0004607663739010434,0.05313171303880007,0.03562884526097298,2011,2023,13,1.1139433523068367
27904,210,50582000000.0,39639000000.0,,0.03879509810942355,,0.029191983945742808,2010,2023,14,2.322219294733919
1757898,240,4585064000.0,3030895000.0,0.41240020726942883,0.15979065217991478,0.02211123913826982,0.07789731185066255,2018,2023,6,2.380211241711606
1739445,28,2242800000.0,1986000000.0,0.20201701272772546,0.07744711784105819,,0.06617244909746485,2018,2023,6,1.447158031342219
1144169,1,95880.0,47940.0,NaN,-inf,,-inf,2020,2021,2,0.0
56873,19,148258000000.0,109830000000.0,0.2242384185224432,0.024653319559088147,,0.014698383003924842,2009,2023,15,1.2787536009528289
1411574,16,,,,,,,2013,2016,4,1.2041199826559246
1331875,3,15643000000.0,7517000000.0,,,,0.08891465034593092,2010,2023,14,0.47712125471966244
1024628,23,56237000.0,50914000.0,-0.02525057759971142,-0.9184601172951955,0.05222954093593419,-0.7208502721006892,2011,2016,6,1.3617278360175928
740726,27,8446082.0,7313218.0,0.3459466055680926,-1.1657375588402283,0.41098831654296136,0.2866072240521403,2011,2013,3,1.4313637641589871
1464165,102,NaN,NaN,,NaN,NaN,NaN,2011,2018,8,2.008600171761917
1528129,8,1394075000.0,793885000.0,,0.0317762839099742,,-0.2366467496319148,2012,2023,12,0.9030899869919434
1739174,1,,,,,,,2019,2023,6,0.0
319458,4,56563944.0,24670671.0,0.07442710545308107,-0.1957584343364691,,-0.13991399097751162,2011,2023,13,0.6020599913279623
1843388,5,33106000.0,20245500.0,0.05564684799622525,-15.418441825381805,5.3263296624073,-11.123484933666017,2021,2022,2,0.6989700043360187
1435181,1,,,,,,,2019,2022,4,0.0
913760,7,99887800000.0,44996450000.0,0.02366901792494894,,,0.001801093901836771,2011,2024,14,0.8450980400142567
1572565,2,163996.0,NaN,NaN,NaN,NaN,NaN,2014,2023,10,0.30102999566398114
1124796,8,270146000.0,207074000.0,0.23742820661968525,-0.05368139760584168,0.1436892627486025,-0.049865186996829146,2018,2023,6,0.9030899869919434
1408198,39,2248598000.0,1112841000.0,0.7737702579641536,0.4444112108452008,0.06378674792578268,0.290754895989218,2010,2023,14,1.591064607026499
1102112,2,,,,,,,2011,2022,12,0.30102999566398114
1644675,12,426963000.0,344430000.0,0.6980900652135247,0.0026960369234908296,0.14285513606395467,-0.007887586587484662,2017,2020,4,1.0791812460476247
1105533,7,4421689.0,2683578.5,,-50.30539169382766,30.283635909146234,-41.12649772687841,2014,2017,4,0.8450980400142567
1681206,1,323974000.0,241574500.0,,,,0.07097714572441954,2016,2023,8,0.0
1308569,42,160101.0,89772.0,NaN,NaN,,NaN,2012,2022,11,1.6232492903979003
1123852,13,5121900000.0,4718208000.0,,0.15543895671729238,,0.08323648578813664,2011,2023,13,1.1139433523068367
748592,81,26046000.0,23749000.0,NaN,-inf,,-inf,2011,2023,13,1.9084850188786497
895417,66,1489423000.0,706336500.0,,0.18274056463476124,,3.165624604058106,2010,2023,14,1.8195439355418683
1575420,284,28843.0,5386.0,-0.03601713409413085,NaN,,NaN,2014,2021,7,2.4533183400470375
34088,694,413680000000.0,279332000000.0,,,,0.030861079980465455,2009,2023,15,2.841359470454855
354813,10,21360000.0,10736000.0,0.33594807777210295,0.15758210246695611,0.00524179279301325,0.22846187367436774,2012,2014,3,1.0
1873923,2,79731000.0,79731000.0,,,,-0.9431350211560673,2021,2023,3,0.30102999566398114
1656328,4,,,,,,,2017,2018,2,0.6020599913279623
1687926,11,32550.0,16275.0,1.0,-inf,,-inf,2017,2023,7,1.041392685158225
1865107,1,562191000.0,562191000.0,0.7279618100707858,0.05360751996867919,,-0.37672699641072366,2021,2023,3,0.0
1361103,34,623000.0,623000.0,-44.43980738362761,-111.22792937399679,34.81701444622793,-57.703049759229536,2011,2011,1,1.5314789170422551
1828016,1163,2615500000.0,2477250000.0,0.664428473899308,0.22531884758932724,0.166924227258614,0.13937272690002128,2020,2023,4,3.065579714728448
1051114,11,107694000.0,96189000.0,,-0.014249114862438628,,0.007057499726202707,2011,2012,2,1.041392685158225
919012,15,5261770000.0,3521848000.0,0.3635364428735434,0.06288813689519203,,0.05679112267001769,2010,2023,14,1.1760912590556811
1095565,163,279063000.0,214899000.0,0.49315183999939344,0.08944415633337417,0.12872725013873587,0.07293261762574497,2011,2023,13,2.2121876044039577
861842,4,31481000.0,28483500.0,,,,7.771939643702835,2011,2023,13,0.6020599913279623
1346830,18,135082000.0,8323000.0,0.7554607525184623,-17.543203708440842,18.93618876545424,-17.372421391154244,2014,2023,10,1.2552725051033058
1854526,2,993.0,499.0,,-31283.02860020141,,-34985.47673716013,2021,2023,3,0.30102999566398114
1093207,29,5412000.0,4441000.0,2.537566038508819,-2.174825640403777,2.0654504856364335,-2.1083670815338236,2011,2016,6,1.462397997898956
885568,39,1005917000.0,905219500.0,,0.06667505438962999,,0.02304084450828762,2011,2023,13,1.591064607026499
1431897,40,141481000.0,141392500.0,0.3914850225728376,0.1557610631617245,,0.08063792663298847,2012,2013,2,1.6020599913279623
1088211,3,21207693.0,21207693.0,1.022038535733236,-0.05002587975976453,,-0.18567340162836193,2012,2013,2,0.47712125471966244
1652130,22,57994000.0,42587000.0,,-4.395935583642899,3.1236888700649623,-5.354245167417949,2016,2023,8,1.3424226808222062
1919246,1,,,,,,,2023,2023,1,0.0
1381197,13,2366000000.0,1256000000.0,,,,0.03634366889769834,2010,2019,10,1.1139433523068367
1841804,58,475194000.0,405361000.0,0.6326447041274391,-0.07635436123723852,0.19652318774968283,-0.2047257751959545,2021,2023,3,1.7634279935629371
805729,3,1546063.0,522551.0,0.4001809562770799,0.013245614850089404,,-0.15916554443065517,2011,2017,7,0.47712125471966244
1100397,8,6063000.0,1000000.0,0.13005780346820808,NaN,NaN,NaN,2011,2023,13,0.9030899869919434
766792,5,41128639.0,24334331.0,0.27509088144834926,-0.10048917596506836,0.031658856850078736,-0.037030859650980213,2011,2023,13,0.6989700043360187
1668243,10,82713000.0,32786000.0,0.6447448654188864,-1016.803364726001,549.0194203626812,-976.2007181714381,2018,2023,6,1.0
1437402,17,124456000.0,30275500.0,0.7698740198163891,-9.010791564501762,5.924833306268418,-9.27359212796999,2014,2023,10,1.2304489213782739
1579910,11,3160000.0,653000.0,,-inf,inf,-inf,2014,2021,8,1.041392685158225
1277998,24,14202273.0,2839579.0,,-0.2796630016255812,,-0.4969048736523391,2011,2022,9,1.380211241711606
1019650,2,,,,,,,2011,2016,3,0.30102999566398114
1064863,130,5806301000.0,5122021500.0,,,,0.0064771209669613515,2010,2011,2,2.1139433523068365
842722,26,486763.0,243381.5,-inf,-inf,NaN,-inf,2011,2014,4,1.414973347970818
1359555,3,43519000.0,42534000.0,0.7883601246574807,-3.5457884383700846,0.6234357224118316,2.296078904355515,2011,2017,7,0.47712125471966244
768251,137,2064475000.0,1857562000.0,0.6497988775000719,,0.18383936132998113,0.373085563791745,2009,2014,6,2.1367205671564067
1353633,92,,,,,,,2011,2017,8,1.9637878273455551
1045609,12,5973692000.0,3884678000.0,,0.5361107561093795,,0.5709372064617995,2011,2023,13,1.0791812460476247
1065280,179,33723297000.0,5504656000.0,0.3222452465623835,0.09271496130271349,0.08403271592889285,0.08403740906115367,2009,2023,15,2.252853030979893
1810182,1,2067000.0,1182000.0,,-inf,inf,-inf,2020,2023,4,0.0
1554594,1,21500.0,21500.0,1.0,,,-4.610744186046512,2013,2013,1,0.0
1520668,2,1278024.0,919842.5,-0.5764726738626667,-4.260819978326363,,-1.0199299217674016,2011,2014,4,0.30102999566398114
1342126,2,235625000.0,189919000.0,,-0.049783681762646845,,-0.3169744106820934,2011,2015,5,0.30102999566398114
1820144,38,195015000.0,170424000.0,,0.1868549540499096,0.13656322077351118,-0.1256215476358066,2021,2023,3,1.57978359661681
850460,72,3017555000.0,1164248000.0,0.14676462011036742,0.14062006970564672,,0.0668779216690309,2011,2023,13,1.8573324964312683
1838672,11,166082000.0,165365000.0,0.5330286575157799,0.007118552640380229,0.09175682033085475,0.1708389393430609,2021,2023,3,1.041392685158225
1639947,6,347904000.0,337922500.0,,,,,2015,2016,2,0.7781512503836435
1521549,5,2045403.0,2045403.0,0.5728989687872292,,,NaN,2013,2015,3,0.6989700043360187
350907,27,502821000.0,422713000.0,0.7071605158990497,0.29479817473820125,0.16220071824767435,0.12772781633070154,2010,2014,5,1.4313637641589871
1092796,206,1059195000.0,626620000.0,0.41812983795135367,0.17586183191974777,0.012790079854440268,0.1492891470086605,2012,2024,13,2.3138672203691533
1361538,7,5715309000.0,3298913000.0,0.10878801941029165,0.045982746096842116,,0.027666706973282888,2011,2023,13,0.8450980400142567
1061219,19,49715000000.0,32789200000.0,,0.12194810586162097,,0.09179482390644153,2009,2023,15,1.2787536009528289
1066605,15,1073464000.0,548311000.0,0.9341608102367662,0.021713969588160367,0.020693548094303967,0.0016560145587960302,2011,2023,13,1.1760912590556811
1817944,12,13957000.0,13957000.0,0.805115712545676,,0.26008454538941034,-2.910152611592749,2021,2021,1,1.0791812460476247
1409493,4,,,,,,,2010,2023,14,0.6020599913279623
1416183,1,376437.0,182582.0,0.07951880379204358,-16.33307585799458,0.038665810304224106,-20.153041026239606,2011,2014,4,0.0
1386041,2,782335.0,728768.0,0.5993297524840309,,,-0.763172650345143,2013,2014,2,0.30102999566398114
753308,556,16410000000.0,15836500000.0,,0.17360040489355374,,0.09841560024375381,2009,2023,15,2.745074791582057
1005758,1,,,,,,,2011,2013,3,0.0
1866581,196,965776000.0,739012000.0,0.5702799320018548,0.028056570234640685,,-0.013022162818328136,2021,2023,3,2.2922560713564755
1945619,2,0.0,0.0,NaN,-inf,,NaN,2022,2023,2,0.30102999566398114
24090,18,252627000.0,236268000.0,,,,0.009387347238314385,2011,2023,13,1.2552725051033058
840715,54,57909000.0,46067000.0,0.5102299646620035,-0.03993379283272033,0.1554800903500308,0.13576450820508773,2011,2023,13,1.7323937598229684
7084,618,93935000000.0,68454500000.0,0.06127262565730999,,,0.0242916316233971,2010,2023,14,2.7909884750888154
1801661,6,269709000.0,229581000.0,0.8713278096754206,-0.8639996560820224,0.12592155404672917,-0.9033430074370523,2020,2023,4,0.7781512503836435
1126216,1,,,,,,,2011,2013,3,0.0
1527599,27,3371000.0,2224000.0,,-45.84524144156263,30.313049163158517,-45.78197595513826,2015,2023,9,1.4313637641589871
1659183,3,5927173.0,5518228.5,0.37253387864006027,-0.7587206536649898,,-1.3848111504070166,2016,2021,6,0.47712125471966244
310764,853,20498000000.0,9946000000.0,0.6513992702064824,0.17303209645528597,0.05782322739741928,0.14735095065619686,2009,2023,15,2.930949031167523
1375796,13,173837000.0,90301000.0,0.5069109570898666,-0.26768894822691797,0.12360534937144041,-0.31918142212727063,2013,2019,7,1.1139433523068367
1472787,391,9221000000.0,5175456000.0,,,,0.06445308930085573,2010,2023,14,2.5921767573958667
1668523,37,15400.0,0.0,NaN,-2.4113157894736843,,-inf,2016,2023,8,1.5682017240669948
1584751,4,8193000.0,6502500.0,-0.38396627892005614,-18.648630049738344,13.845804672378616,-18.63958969292258,2021,2023,3,0.6020599913279623
1762239,4,64314379.0,35768943.5,NaN,,,-0.41853445298785563,2019,2023,5,0.6020599913279623
1537028,7,203602000.0,86712500.0,,-0.33197837348279613,,-0.41393720547143953,2014,2023,10,0.8450980400142567
810829,33,10807000.0,10807000.0,0.42333672619598406,0.26279263440362727,,0.12427130563523642,2011,2011,1,1.5185139398778873
1350653,5,350867000.0,196278000.0,0.6683342841363188,-0.22623175002925533,0.0775640021132925,-0.31238063845383457,2011,2023,13,0.6989700043360187
1501756,22,7500000.0,572000.0,,-inf,inf,-inf,2014,2023,10,1.3424226808222062
1726711,18,933715.0,105034.0,0.5757828220929434,-275.471527770454,28.568036451937697,-186.06970881168192,2020,2023,4,1.2552725051033058
1467154,24,4920000.0,2958000.0,1.0,-43.13078464260918,14.548129623555509,-43.756521702886936,2016,2022,7,1.380211241711606
1876945,20,173414881.0,83637407.0,0.17044375229778955,-2.5254342207919467,,-1.0876793295541851,2021,2023,3,1.301029995663981
1923840,1,,,,,,,2022,2023,2,0.0
1773383,49,1430530000.0,703509000.0,0.7635632437534049,0.0586181207609114,0.13347087637080718,-0.07883054431143514,2019,2023,5,1.6901960800285134
1287701,1,191632000.0,57856000.0,-4.711226939488732,,,-272.5803853177268,2011,2014,4,0.0
1504388,59,0.0,0.0,,-inf,,NaN,2011,2014,4,1.7708520116421442
1860543,4,427288000.0,427288000.0,0.38951558043599005,0.09373381263534979,,0.03907824855054826,2021,2023,3,0.6020599913279623
811779,32,49318.0,49318.0,,-35.63330832556065,7.525416683563811,-23.337964840423375,2011,2014,4,1.5051499783199058
1599298,2,1809000.0,801500.0,,-51.12402366369776,57.156471284326514,-63.94375275461336,2020,2023,4,0.30102999566398114
1347613,5,0.0,0.0,inf,-inf,,,2011,2017,7,0.6989700043360187
1058090,34,9871649000.0,5586369000.0,,0.0732764850790759,,0.08540342175619521,2010,2023,14,1.5314789170422551
754737,61,,,,,,,2010,2018,9,1.785329835010767
793171,7,3293293.0,28079.0,0.2379533345291993,-2.6093959140334997,1.8950439767846126,-2.2683261345763595,2011,2023,5,0.8450980400142567
1304740,2,,,,,,,2011,2014,4,0.30102999566398114
1610457,1,,,,,,,2015,2016,2,0.0
1453420,7,6100.0,6100.0,,-373.39918032786886,,-inf,2011,2013,3,0.8450980400142567
1710583,882,592045000.0,405860000.0,0.5038969805269667,0.15328714165355653,,0.037873452265072105,2017,2021,5,2.9454685851318194
36029,4,,,,,,,2010,2023,14,0.6020599913279623
1111928,54,1460860000.0,1200724000.0,0.44926193343922827,0.2598102173398186,0.07337917191368867,0.20165302247607714,2011,2023,13,1.7323937598229684
1076930,162,860903000.0,521290000.0,0.41093763226200153,0.08904621206350481,0.08526392808713514,0.053857609606129925,2011,2023,13,2.2095150145426303
1493265,18,NaN,NaN,NaN,NaN,,NaN,2010,2013,3,1.2552725051033058
1642159,11,29207.0,NaN,NaN,NaN,NaN,NaN,2015,2023,7,1.041392685158225
1429560,6,6250000.0,1818000.0,0.12907880649816134,-inf,inf,-inf,2014,2023,10,0.7781512503836435
1639691,20,1213925000.0,1021805000.0,0.6938758996182606,-0.03180528214927139,0.1326214202961013,-0.07038094912175209,2015,2023,9,1.301029995663981
67347,58,2297900000.0,1577200000.0,0.17292235555912402,0.02317104228958829,,0.0194882989407949,2011,2023,13,1.7634279935629371
1645842,82,13284000.0,13284000.0,-4.248494429388738,-26.16403191809696,6.839205058717254,-17.82618187292984,2021,2021,1,1.9138138523837167
1419178,5,335129000.0,305575500.0,,0.22676949648049333,,0.0002525430942715706,2011,2012,2,0.6989700043360187
883975,9,1012391.0,927182.5,1.3991243908950413,-35.35787135495616,28.351823995451035,-34.0906703823257,2011,2023,13,0.9542425094393249
1607962,4,13854000.0,5966000.0,0.31404746959273483,-3.997110303828815,1.0858620503102232,-3.9333375934865416,2015,2023,9,0.6020599913279623
1669812,353,3853000000.0,3603000000.0,0.08729588107992454,0.02256058193819746,,0.005434442446937807,2016,2019,4,2.5477747053878224
70530,100,1520400000.0,1520400000.0,0.602670349907919,0.12049460668245199,,,2011,2011,1,2.0
1357459,1,733438.0,260000.0,,-inf,207.23885204086127,-inf,2011,2023,13,0.0
1639825,130,4021800000.0,4021800000.0,0.41244023043315164,-0.20900327199752713,0.0795339675370165,-0.27926042679493435,2020,2024,5,2.1139433523068365
1301081,1,1020000.0,1020000.0,,-62.45,51.52156862745098,,2011,2011,1,0.0
1833908,2,26465.0,26465.0,,-687.1806159078028,,-209.60797279425657,2021,2021,1,0.30102999566398114
1505823,1,,,,,,,2011,2014,4,0.0
1120193,290,6064000000.0,3544000000.0,0.5695205844882759,0.2258364953183419,,0.13504744330179716,2010,2023,14,2.4623979978989556
46765,40,3719707000.0,2262149500.0,,0.11251135467799184,,0.07875841010688886,2009,2024,16,1.6020599913279623
1699683,2,66603000.0,66603000.0,0.023137095926609914,-0.3849376154227287,,-0.3959130970076423,2017,2017,1,0.30102999566398114
1532961,14,786778000.0,659296000.0,0.5457059140527566,,,0.06098265243045311,2013,2023,11,1.1461280356782377
1572684,10,,,,,,,2013,2016,4,1.0
868267,4,3744546.0,3744546.0,,0.38151754578525676,,0.24727777412802512,2011,2012,2,0.6020599913279623
1687932,16,698145000.0,639056000.0,0.6267477098448391,0.06631079482545507,,-0.07545409112587789,2017,2023,7,1.2041199826559246
1158463,199,9615000000.0,6310500000.0,,-0.03742827625403612,,0.02660456187622413,2010,2023,14,2.2988530764097064
703361,72,728243000.0,576200500.0,0.5198265383859153,0.13284937430053756,0.25992420037286107,0.15229353790080397,2010,2017,8,1.8573324964312683
700863,19,,,,,,,2010,2014,5,1.2787536009528289
1499961,159,65786817.0,40235362.0,-0.053146899882131456,-40.74614243780523,211.4408087431694,-211.6388601311472,2011,2023,13,2.2013971243204513
1842167,8,1328.0,1328.0,5.321536144578313,,,-17.798192771084338,2022,2022,1,0.9030899869919434
1497055,1,60475.0,60475.0,0.5264223078560971,,,-22.37246331129744,2012,2017,5,0.0
1372664,21,22645000.0,22645000.0,2.473172885846765,-1.361713402517112,0.2772797527047913,-1.3844557297416649,2011,2011,1,1.322219294733919
31986,3,509000000.0,509000000.0,,0.40078585461689586,,0.13555992141453832,2011,2011,1,0.47712125471966244
1097896,27,33888635.0,24837072.5,0.06844491688001046,0.2005214635071157,,0.16135763439794717,2011,2013,4,1.4313637641589871
1581068,17,1234340000.0,1168258000.0,,,,,2014,2023,6,1.2304489213782739
1377121,16,30925000.0,27992500.0,,-2.634803467816803,3.279558928410533,-3.2993007201170514,2016,2023,8,1.2041199826559246
851249,10,60694000.0,60694000.0,0.2158038685866807,0.03046429630605991,,0.03761492074999176,2012,2012,1,1.0
869187,5,NaN,NaN,,,,NaN,2011,2015,5,0.6989700043360187
1575858,8,564296.0,361930.0,0.6219499071017096,-17.825674494529263,,-17.34811295355216,2013,2023,11,0.9030899869919434
915862,5,1809288000.0,1800001000.0,,0.02639395077946676,,-0.018319325489919623,2011,2014,4,0.6989700043360187
1426011,20,11118494.0,3207163.0,0.3185220432571152,-0.4637580813741991,,-0.5951882709809256,2011,2016,6,1.301029995663981
1605607,66,758961000.0,742065500.0,,0.16025065846598177,,-0.01240387434105069,2015,2023,9,1.8195439355418683
842183,2,260622000.0,234088000.0,,0.2726193424019471,,0.2801721888437393,2011,2022,12,0.30102999566398114
709804,1,120028000.0,100104000.0,0.9019219727327661,-5.498982441661335,,-10.654600317610097,2011,2015,5,0.0
1289419,59,1870600000.0,855150000.0,0.6042625029987508,0.1882318598398181,0.07946633205620768,0.1661672677239886,2010,2023,14,1.7708520116421442
1327567,60,6892700000.0,2273600000.0,0.8985066330060707,-0.19190347559604193,0.28710166929841063,-0.1489918786478188,2013,2024,11,1.7781512503836434
1178670,108,1828292000.0,100533000.0,0.9486309657062811,-5.059493351768692,3.403185215851292,-3.7215203555305223,2010,2023,14,2.0334237554869494
1220754,4,2504393000.0,1318220000.0,0.22616266125437284,0.02236436344701783,,0.027933604413505644,2011,2023,13,0.6020599913279623
1606366,96,469959000.0,418764500.0,,0.057918777728260235,,0.05119008692997686,2014,2023,10,1.9822712330395682
704415,152,633066000.0,556942000.0,0.3208360941971866,0.028790645121263204,,0.029935263439954535,2011,2021,11,2.181843587944772
1722010,5,1675000.0,1609000.0,,,,10.451667548268814,2018,2023,6,0.6989700043360187
941020,14,4684577.0,3410359.5,0.4236027763327366,-1.215502602568757,0.06409703690866064,-1.3053310229302695,2011,2012,2,1.1461280356782377
1760542,3,19584000.0,14249000.0,,-3.1778227433657285,3.3702117521557127,-3.087920753723801,2019,2023,5,0.47712125471966244
1349706,30,5522000.0,5346000.0,0.5131858151630913,-135.59770988674532,0.11024923873529452,-2393.089023311701,2021,2023,3,1.4771212547196624
1421289,2,402340.0,193495.5,0.1816098611188281,-7.00177251930187,,-7.203093087255641,2011,2014,4,0.30102999566398114
1708493,16,31915000.0,5777000.0,,-10.694888780834313,9.248380385163662,-8.7459806327089,2018,2022,5,1.2041199826559246
1841661,34,,,,,,,2021,2021,1,1.5314789170422551
1030916,59,5198467.0,4995469.0,NaN,NaN,,NaN,2011,2017,7,1.7708520116421442
1370702,6,176359000.0,130066000.0,0.42868035756433165,-0.007262999880308221,0.5593744627191483,0.20001580703692481,2017,2018,2,0.7781512503836435
